10.173156,8.005351,0.320000,92.360784,116.454902,87.341176,571.710000,655.070000,56.040000,45787.000000,1.000000,0.885593,0.113997,0.000410,0.000005,-0.003685,0.000000,-0.003685,0.000000,-0.003685,165.000000,0.000000
10.037838,8.189169,0.350000,92.360784,116.454902,87.341176,571.510000,655.180000,56.070000,45044.000000,1.000000,0.887472,0.112110,0.000418,0.000007,-0.003685,0.000000,-0.003685,0.000000,-0.003685,165.000000,0.000000
10.557435,7.430869,0.260000,72.282353,95.372549,70.274510,572.300000,654.710000,55.980000,44389.000000,1.000000,0.879194,0.120389,0.000417,0.000001,-0.003685,0.000000,-0.003685,0.000000,-0.003685,140.000000,0.000000
10.513965,7.979878,0.300000,92.360784,116.454902,87.341176,572.030000,655.190000,56.020000,44847.000000,1.000000,0.883495,0.116116,0.000389,0.000000,-0.003685,0.000000,-0.003685,0.000000,-0.003685,175.000000,0.000000
10.695337,7.752712,0.240000,66.258824,89.349020,65.254902,572.290000,655.060000,55.960000,45393.000000,1.000000,0.882101,0.117508,0.000391,0.000000,-0.003685,0.000000,-0.003685,0.000000,-0.003685,175.000000,0.000000
10.371187,7.671310,0.310000,72.282353,95.372549,70.274510,572.030000,654.850000,56.030000,44585.000000,1.000000,0.883999,0.115587,0.000415,0.000002,-0.003685,0.000000,-0.003685,0.000000,-0.003685,170.000000,0.000000
10.593999,6.962187,0.280000,100.392157,135.529412,98.384314,572.530000,654.300000,56.000000,45765.000000,1.000000,0.902227,0.097333,0.000440,0.000002,-0.003685,0.000000,-0.003685,0.000000,-0.003685,140.000000,0.000000
10.756543,6.765771,0.260000,83.325490,111.435294,80.313725,572.760000,654.190000,55.980000,47163.000000,1.000000,0.895877,0.103689,0.000434,0.000004,-0.003685,0.000000,-0.003685,0.000000,-0.003685,140.000000,0.000000
10.899321,7.074339,0.270000,83.325490,111.435294,80.313725,572.760000,654.530000,55.990000,46660.000000,1.000000,0.887212,0.112382,0.000406,0.000003,-0.003685,0.000000,-0.003685,0.000000,-0.003685,144.000000,0.000000
10.740976,7.279831,0.270000,72.282353,95.372549,70.274510,572.530000,654.650000,55.990000,45983.000000,1.000000,0.889555,0.110038,0.000407,0.000002,-0.003685,0.000000,-0.003685,0.000000,-0.003685,140.000000,0.000000
11.195968,6.881984,0.290000,82.321569,111.435294,81.317647,573.110000,654.480000,56.010000,46311.000000,1.000000,0.901986,0.097605,0.000409,0.000008,-0.003685,0.033898,-0.003685,0.000000,-0.003685,148.000000,0.000000
11.420688,6.700873,0.250000,82.321569,111.435294,81.317647,573.390000,654.410000,55.970000,45175.000000,1.000000,0.907495,0.092102,0.000404,0.000015,0.064112,0.000000,-0.003685,0.000000,-0.003685,152.000000,0.000000
11.020426,7.359880,0.290000,92.360784,125.490196,90.352941,572.750000,654.840000,56.010000,46311.000000,1.000000,0.873966,0.125647,0.000387,0.000003,-0.003685,0.000000,-0.003685,0.000000,-0.003685,144.000000,0.000000
10.874679,7.592598,0.220000,66.258824,89.349020,65.254902,572.520000,654.990000,55.940000,43318.000000,1.000000,0.887948,0.111668,0.000384,0.000002,-0.003685,0.000000,-0.003685,0.000000,-0.003685,180.000000,0.000000
11.141531,7.645421,0.290000,56.219608,76.298039,51.200000,572.740000,655.150000,56.010000,45393.000000,1.000000,0.873715,0.125917,0.000368,0.000004,-0.003685,0.033898,-0.003685,0.000000,-0.003685,185.000000,0.000000
11.338747,7.190552,0.280000,87.341176,119.466667,83.325490,573.110000,654.820000,56.000000,47250.000000,1.000000,0.881340,0.118284,0.000376,0.000010,-0.003685,0.033898,-0.003685,0.000000,-0.003685,148.000000,0.000000
11.550868,6.982214,0.280000,87.341176,119.466667,83.325490,573.390000,654.720000,56.000000,46617.000000,1.000000,0.884913,0.114713,0.000374,0.000016,0.064112,0.000000,-0.003685,0.000000,-0.003685,152.000000,0.000000
11.464051,7.485168,0.290000,86.337255,112.439216,82.321569,573.100000,655.140000,56.010000,45088.000000,1.000000,0.886341,0.113311,0.000348,0.000011,0.064112,0.000000,-0.003685,0.000000,-0.003685,152.000000,0.000000
11.676172,7.276831,0.320000,86.337255,112.439216,82.321569,573.380000,655.040000,56.040000,43537.000000,1.000000,0.893786,0.105854,0.000361,0.000019,0.064112,0.000000,-0.003685,0.000000,-0.003685,152.000000,0.000000
8.907146,0.316156,0.310000,139.545098,152.596078,132.517647,573.790000,647.560000,56.030000,42575.000000,1.000000,0.867846,0.131451,0.000704,0.000186,-0.003685,0.000000,0.023665,0.027350,-0.003685,0.000000,-0.003685
